808-05-0763,3506565823445387,Victoria,Mcbride,F,3523 Shelly Meadows Apt. 004,Valleyford,WA,99036,47.5292,-117.2686,1448,Psychologist  prison and probation services,1951-12-24,936427008630,adults_50up_female_rural.json,bc4f70751a836b99fae784ffd4cfd3f3,2022-01-01,00:27:08,1641014828,gas_transport,8.14,0,fraud_Reilly  Heaney and Cole,47.775952,-116.541105
808-05-0763,3506565823445387,Victoria,Mcbride,F,3523 Shelly Meadows Apt. 004,Valleyford,WA,99036,47.5292,-117.2686,1448,Psychologist  prison and probation services,1951-12-24,936427008630,adults_50up_female_rural.json,7f98397ed41404057fe0ede4b19f9200,2022-01-01,04:59:34,1641031174,gas_transport,107.88,0,fraud_Lind  Huel and McClure,47.752467,-116.825384
808-05-0763,3506565823445387,Victoria,Mcbride,F,3523 Shelly Meadows Apt. 004,Valleyford,WA,99036,47.5292,-117.2686,1448,Psychologist  prison and probation services,1951-12-24,936427008630,adults_50up_female_rural.json,8f28dd2116e7e4830355fd84d6e278af,2022-01-01,05:37:19,1641033439,gas_transport,70.13,0,fraud_Schaefer  Maggio and Daugherty,48.403681,-116.444436
546-98-9371,2700038146342927,Emily,Moore,F,730 Glenn Passage Suite 273,Fort Cobb,OK,73038,35.1161,-98.4303,2032,Hotel manager,1956-08-01,322496879500,adults_50up_female_rural.json,2a06a14bf9d1ee3e1ff125c15033e07b,2022-01-02,01:34:16,1641105256,gas_transport,381.39,0,fraud_Cummerata-Jones,34.556134,-99.085083
808-05-0763,3506565823445387,Victoria,Mcbride,F,3523 Shelly Meadows Apt. 004,Valleyford,WA,99036,47.5292,-117.2686,1448,Psychologist  prison and probation services,1951-12-24,936427008630,adults_50up_female_rural.json,c7efb89b9befcaf9c04e2cbd3e6ea988,2022-01-02,04:44:27,1641116667,gas_transport,126.01,0,fraud_Schmitt Inc,47.419942,-116.698195
546-98-9371,2700038146342927,Emily,Moore,F,730 Glenn Passage Suite 273,Fort Cobb,OK,73038,35.1161,-98.4303,2032,Hotel manager,1956-08-01,322496879500,adults_50up_female_rural.json,687954815a0f744fa2056809907df73a,2022-01-02,09:12:42,1641132762,gas_transport,4.45,0,fraud_Cummerata-Jones,35.023680,-98.998331
546-98-9371,2700038146342927,Emily,Moore,F,730 Glenn Passage Suite 273,Fort Cobb,OK,73038,35.1161,-98.4303,2032,Hotel manager,1956-08-01,322496879500,adults_50up_female_rural.json,a635491db0ce8fc813e01409276742a6,2022-01-02,10:08:21,1641136101,gas_transport,3.50,0,fraud_Marks Inc,36.092702,-97.534805
808-05-0763,3506565823445387,Victoria,Mcbride,F,3523 Shelly Meadows Apt. 004,Valleyford,WA,99036,47.5292,-117.2686,1448,Psychologist  prison and probation services,1951-12-24,936427008630,adults_50up_female_rural.json,f21fd33259c71bf38e30806520cec76b,2022-01-03,06:51:15,1641210675,gas_transport,57.93,0,fraud_Heller-Langosh,47.612730,-116.366768
808-05-0763,3506565823445387,Victoria,Mcbride,F,3523 Shelly Meadows Apt. 004,Valleyford,WA,99036,47.5292,-117.2686,1448,Psychologist  prison and probation services,1951-12-24,936427008630,adults_50up_female_rural.json,7898fbba7a36852c85700f8aa3524821,2022-01-03,11:05:05,1641225905,gas_transport,61.53,0,fraud_Schaefer  McGlynn and Bosco,46.846236,-116.509633
808-05-0763,3506565823445387,Victoria,Mcbride,F,3523 Shelly Meadows Apt. 004,Valleyford,WA,99036,47.5292,-117.2686,1448,Psychologist  prison and probation services,1951-12-24,936427008630,adults_50up_female_rural.json,90aa400d9bac005e199914da296ffb03,2022-01-05,00:05:18,1641359118,gas_transport,9.89,0,fraud_Streich  Hansen and Veum,46.861481,-116.708763
