731-58-4678,180091776334279,Carolyn,Lee,F,217 Klein Shoal Apt. 196,Hurley,VA,24620,37.4017,-82.0262,2774,Fine artist,1999-03-30,46500329163,young_adults_female_urban.json,94075ffa7aacac86adb585a2f910877a,2022-01-01,00:18:21,1641014301,gas_transport,55.03,0,fraud_Lind  Huel and McClure,37.091346,-81.347186
550-69-1751,6598044509286053,Traci,Wilson,F,62706 Roberts Rapids,Catonsville,MD,21228,39.2782,-76.7401,47577,Biochemist  clinical,2007-10-14,923495613849,young_adults_female_urban.json,c4336f2bd3e0949cc89cf984d1692763,2022-01-01,00:20:31,1641014431,gas_transport,66.62,0,fraud_Streich  Hansen and Veum,39.498668,-77.006646
109-14-9421,4589126864986470,Kristi,Moody,F,37600 Collins Green Apt. 837,Sparta,WI,54656,43.954,-90.8146,17377,Surveyor  hydrographic,2001-06-21,98682979484,young_adults_female_urban.json,ee8f601649b5861e1b4e9a6b5bb5484d,2022-01-01,00:22:04,1641014524,gas_transport,54.41,0,fraud_Jenkins  Hauck and Friesen,44.240421,-91.699685
731-58-4678,180091776334279,Carolyn,Lee,F,217 Klein Shoal Apt. 196,Hurley,VA,24620,37.4017,-82.0262,2774,Fine artist,1999-03-30,46500329163,young_adults_female_urban.json,7698135bc5fe5a624cbfb5c7d7805d91,2022-01-01,00:35:57,1641015357,gas_transport,83.10,0,fraud_Erdman-Kertzmann,38.393655,-81.497978
550-69-1751,6598044509286053,Traci,Wilson,F,62706 Roberts Rapids,Catonsville,MD,21228,39.2782,-76.7401,47577,Biochemist  clinical,2007-10-14,923495613849,young_adults_female_urban.json,553213ed066bbb4180ef0772cd588de0,2022-01-01,00:36:17,1641015377,gas_transport,78.41,0,fraud_Kuvalis Ltd,39.746321,-77.216739
550-69-1751,6598044509286053,Traci,Wilson,F,62706 Roberts Rapids,Catonsville,MD,21228,39.2782,-76.7401,47577,Biochemist  clinical,2007-10-14,923495613849,young_adults_female_urban.json,350a1cd0d8ac11c6975d60912e7a460a,2022-01-01,00:41:43,1641015703,gas_transport,30.20,0,fraud_Kutch LLC,38.653601,-76.292918
731-58-4678,180091776334279,Carolyn,Lee,F,217 Klein Shoal Apt. 196,Hurley,VA,24620,37.4017,-82.0262,2774,Fine artist,1999-03-30,46500329163,young_adults_female_urban.json,5b08e3da0427eece8ae0c2a98f5614dd,2022-01-01,00:59:23,1641016763,gas_transport,62.98,0,fraud_Cummerata-Jones,36.610032,-82.373889
550-69-1751,6598044509286053,Traci,Wilson,F,62706 Roberts Rapids,Catonsville,MD,21228,39.2782,-76.7401,47577,Biochemist  clinical,2007-10-14,923495613849,young_adults_female_urban.json,05ab2b1dd321faa250a671e40136efe0,2022-01-01,01:01:00,1641016860,gas_transport,64.79,0,fraud_Emard Inc,40.081103,-76.754058
616-79-2194,502023763175,Julia,Chapman,F,10629 Davidson Port Apt. 759,Mount Sterling,KY,40353,38.0548,-83.9388,20779,Chief Technology Officer,2000-10-24,144250586304,young_adults_female_urban.json,de658d0758324e58a21f1ff062153c3d,2022-01-01,01:13:35,1641017615,gas_transport,49.74,0,fraud_Heller-Langosh,37.417241,-83.930271
550-69-1751,6598044509286053,Traci,Wilson,F,62706 Roberts Rapids,Catonsville,MD,21228,39.2782,-76.7401,47577,Biochemist  clinical,2007-10-14,923495613849,young_adults_female_urban.json,0b814aeff5f67aa7a117012dbe23a0ee,2022-01-01,01:24:12,1641018252,gas_transport,38.10,0,fraud_Kutch LLC,39.989155,-75.947319
856-59-3008,4693172947638083909,Natalie,Avila,F,0259 Rodriguez Rapids Apt. 932,Dallas,GA,30132,33.9163,-84.8278,79338,Psychologist  counselling,2003-01-22,174808237006,young_adults_female_urban.json,533213b5053a4db74b1f58683c725dd5,2022-01-01,01:29:48,1641018588,gas_transport,88.35,0,fraud_Connelly  Reichert and Fritsch,33.719363,-85.016115
109-14-9421,4589126864986470,Kristi,Moody,F,37600 Collins Green Apt. 837,Sparta,WI,54656,43.954,-90.8146,17377,Surveyor  hydrographic,2001-06-21,98682979484,young_adults_female_urban.json,b8fe01b772ec16a9f2ed738a2abb4c9e,2022-01-01,02:04:48,1641020688,gas_transport,61.73,0,fraud_Bartoletti-Wunsch,43.094246,-89.972060
592-18-4728,180081300416916,Robin,Stewart,F,21516 Cortez Track,Washington,NC,27889,35.5884,-77.1404,27468,Statistician,2007-07-23,429450179691,young_adults_female_urban.json,409ba66a1a44495f7876a6e3720da569,2022-01-01,02:08:30,1641020910,gas_transport,53.73,0,fraud_Cummings LLC,35.798870,-76.663957
592-18-4728,180081300416916,Robin,Stewart,F,21516 Cortez Track,Washington,NC,27889,35.5884,-77.1404,27468,Statistician,2007-07-23,429450179691,young_adults_female_urban.json,284a478411819eabafdd46c77a98dac0,2022-01-01,02:15:38,1641021338,gas_transport,92.94,0,fraud_Harris Inc,35.274044,-77.714526
109-14-9421,4589126864986470,Kristi,Moody,F,37600 Collins Green Apt. 837,Sparta,WI,54656,43.954,-90.8146,17377,Surveyor  hydrographic,2001-06-21,98682979484,young_adults_female_urban.json,818b3887c37cbf1dfaf3a4f6200052cc,2022-01-01,02:37:58,1641022678,gas_transport,70.30,0,fraud_Prohaska-Murray,43.712650,-91.625359
550-69-1751,6598044509286053,Traci,Wilson,F,62706 Roberts Rapids,Catonsville,MD,21228,39.2782,-76.7401,47577,Biochemist  clinical,2007-10-14,923495613849,young_adults_female_urban.json,b75ce371dd5e593563e74e21e6127252,2022-01-01,03:09:25,1641024565,gas_transport,53.59,0,fraud_Connelly  Reichert and Fritsch,39.087973,-77.581476
731-58-4678,180091776334279,Carolyn,Lee,F,217 Klein Shoal Apt. 196,Hurley,VA,24620,37.4017,-82.0262,2774,Fine artist,1999-03-30,46500329163,young_adults_female_urban.json,4937fd57bb5cfa6737ab1d0d914c724d,2022-01-01,03:20:48,1641025248,gas_transport,55.80,0,fraud_Prohaska-Murray,36.944886,-81.800347
616-79-2194,502023763175,Julia,Chapman,F,10629 Davidson Port Apt. 759,Mount Sterling,KY,40353,38.0548,-83.9388,20779,Chief Technology Officer,2000-10-24,144250586304,young_adults_female_urban.json,138b2f7872c44824753ad0327ab1d9e2,2022-01-01,04:02:11,1641027731,gas_transport,69.74,0,fraud_Huels-Nolan,38.129543,-84.080394
592-18-4728,180081300416916,Robin,Stewart,F,21516 Cortez Track,Washington,NC,27889,35.5884,-77.1404,27468,Statistician,2007-07-23,429450179691,young_adults_female_urban.json,c64d43f4a9acca33b0abcb273edb1836,2022-01-01,04:30:50,1641029450,gas_transport,77.35,0,fraud_Kutch LLC,35.051877,-77.762355
637-17-7653,3561781596983841,Hannah,Jimenez,F,266 Dominguez View,Fredericksburg,VA,22407,38.2688,-77.5476,156008,Oceanographer,2001-07-21,423199734525,young_adults_female_urban.json,ec43f8b7a9ecc928e70b592280d129a9,2022-01-01,04:43:18,1641030198,gas_transport,55.96,0,fraud_Schaefer  Maggio and Daugherty,38.238553,-78.147179
550-69-1751,6598044509286053,Traci,Wilson,F,62706 Roberts Rapids,Catonsville,MD,21228,39.2782,-76.7401,47577,Biochemist  clinical,2007-10-14,923495613849,young_adults_female_urban.json,ca035a5b292480a700540590b5eca1b6,2022-01-01,05:07:01,1641031621,gas_transport,62.03,0,fraud_Eichmann  Bogan and Rodriguez,38.930526,-76.408988
120-42-5640,3572562221905335,Tara,Holland,F,0474 Lester Hollow Suite 559,Lake Worth,FL,33463,26.5955,-80.1291,215808,Environmental health practitioner,2001-04-15,479321710054,young_adults_female_urban.json,8c7507006f411a87c413ba1066dbe149,2022-01-01,05:13:06,1641031986,gas_transport,54.15,0,fraud_Tillman  Dickinson and Labadie,25.745336,-79.452777
637-17-7653,3561781596983841,Hannah,Jimenez,F,266 Dominguez View,Fredericksburg,VA,22407,38.2688,-77.5476,156008,Oceanographer,2001-07-21,423199734525,young_adults_female_urban.json,e81d40c6ecc57d8d1dc55295aae0ae60,2022-01-01,05:23:23,1641032603,gas_transport,92.23,0,fraud_Bins-Rice,37.584586,-77.845202
667-74-4934,4894204664896676,Jennifer,Murphy,F,2045 Grimes Overpass Suite 580,Aurora,CO,80011,39.7378,-104.8152,389246,Teacher  English as a foreign language,2002-04-28,860928862867,young_adults_female_urban.json,9aead4349f4583909df7fa6d1ed65711,2022-01-01,05:28:25,1641032905,gas_transport,57.81,0,fraud_Friesen-D'Amore,39.985068,-104.859080
637-17-7653,3561781596983841,Hannah,Jimenez,F,266 Dominguez View,Fredericksburg,VA,22407,38.2688,-77.5476,156008,Oceanographer,2001-07-21,423199734525,young_adults_female_urban.json,d51514eb4898695696e4376628c047db,2022-01-01,05:29:03,1641032943,gas_transport,52.70,0,fraud_Brekke and Sons,38.374288,-77.120173
