134-49-9275,4244717465421409,Janet,Cook,F,4271 Krause Flats,Los Angeles,CA,90036,34.0699,-118.3492,2383912,Travel agency manager,1962-07-28,194959880423,adults_50up_female_urban.json,680170306328662b2ab18c82dd141e05,2022-01-01,00:15:27,1641014127,gas_transport,32.51,0,fraud_Mraz-Herzog,33.254770,-118.314611
437-44-6587,349825309251148,Brenda,Perry,F,273 Dennis Turnpike Suite 207,White Lake,MI,48383,42.658,-83.5398,30135,Catering manager,1968-11-23,4322238535,adults_50up_female_urban.json,7cf911f9abd3f3318c20dc9a77725ff1,2022-01-01,00:26:43,1641014803,gas_transport,100.97,0,fraud_Eichmann  Bogan and Rodriguez,43.237011,-84.261727
006-89-0861,4104145964229712525,Nicole,Barron,F,718 Becky Shore Suite 457,Lewistown,IL,61542,40.383,-90.1563,3794,Equities trader,1933-04-16,288157084137,adults_50up_female_urban.json,5e97716cc8748fef1a5e680dacff8fc0,2022-01-01,00:36:45,1641015405,gas_transport,1.94,0,fraud_Bernhard Inc,39.516724,-89.805771
147-58-1049,6011859777901474,Hannah,Kirby,F,9263 Rachel Street Suite 762,Pompano Beach,FL,33067,26.3033,-80.2415,425636,Teacher  adult education,1946-04-02,429907045757,adults_50up_female_urban.json,532e94d1862368a2168676436fdfbc49,2022-01-01,00:58:35,1641016715,gas_transport,67.95,0,fraud_Schaefer  Maggio and Daugherty,27.180209,-80.578880
035-83-4505,4604409079772781,Rhonda,Johnson,F,222 Robert Vista,Saint Joseph,MO,64501,39.7688,-94.8385,87116,Communications engineer,1927-04-16,485572028745,adults_50up_female_urban.json,309cd4db8a1c4acd0c5c3d5e80df773f,2022-01-01,01:27:18,1641018438,gas_transport,113.12,0,fraud_Emard Inc,40.192387,-95.106832
035-83-4505,4604409079772781,Rhonda,Johnson,F,222 Robert Vista,Saint Joseph,MO,64501,39.7688,-94.8385,87116,Communications engineer,1927-04-16,485572028745,adults_50up_female_urban.json,6a5d8cb4dbd2dd0bc1f937c0859e3403,2022-01-01,01:30:57,1641018657,gas_transport,83.44,0,fraud_Schaefer  McGlynn and Bosco,39.291473,-95.212459
047-07-5155,2260546835652150,Jennifer,Figueroa,F,209 Woods Ways,Corcoran,CA,93212,36.0865,-119.5607,26079,Applications developer,1944-06-17,177339712408,adults_50up_female_urban.json,970f37f73c2195ab5fdd87ed84394bbd,2022-01-01,01:37:43,1641019063,gas_transport,99.59,0,fraud_Luettgen PLC,36.826036,-118.702616
147-99-5072,213171752421497,Heidi,Davis,F,747 Hines Mills,Chatfield,MN,55923,43.8362,-92.1574,4469,Counselling psychologist,1948-07-04,137180523039,adults_50up_female_urban.json,467e920e486c2a46d0c61bf97d72e726,2022-01-01,01:42:50,1641019370,gas_transport,95.89,0,fraud_Emard Inc,43.834160,-92.005433
035-83-4505,4604409079772781,Rhonda,Johnson,F,222 Robert Vista,Saint Joseph,MO,64501,39.7688,-94.8385,87116,Communications engineer,1927-04-16,485572028745,adults_50up_female_urban.json,5ae26dc3a66af83993b06e1b071b065c,2022-01-01,01:44:40,1641019480,gas_transport,86.84,0,fraud_Robel  Cummerata and Prosacco,40.289882,-94.302171
181-34-1658,676326153472,Cynthia,Pacheco,F,961 Drew Curve,Geismar,LA,70734,30.2363,-90.9758,7554,Energy manager,1952-09-24,584938817144,adults_50up_female_urban.json,1765d15960ee6da8f26f7b62ed811607,2022-01-01,01:52:03,1641019923,gas_transport,70.69,0,fraud_Friesen-D'Amore,30.295535,-90.136387
534-93-0061,30279103368290,Jamie,Bailey,F,905 Smith Inlet,Littleton,NH,03561,44.3112,-71.7768,5939,Retail buyer,1956-12-09,957000539170,adults_50up_female_urban.json,943ac5a41b4d0ae657bbdb6089eaf99c,2022-01-01,02:03:18,1641020598,gas_transport,1.53,0,fraud_Greenholt  Jacobi and Gleason,44.568056,-71.633782
766-87-5337,4531363631797,Kari,Zamora,F,97265 Stephen Fields,Otsego,MI,49078,42.4723,-85.7035,8902,Mechanical engineer,1965-10-05,300542724083,adults_50up_female_urban.json,c658671a0bf1d5a7c14633f9d92cbc34,2022-01-01,02:20:51,1641021651,gas_transport,99.89,0,fraud_Tillman  Dickinson and Labadie,41.582407,-86.327057
147-99-5072,213171752421497,Heidi,Davis,F,747 Hines Mills,Chatfield,MN,55923,43.8362,-92.1574,4469,Counselling psychologist,1948-07-04,137180523039,adults_50up_female_urban.json,8ec038dd8ab40db3cdec2a9cabc2da86,2022-01-01,02:23:07,1641021787,gas_transport,13.99,0,fraud_Schaefer  McGlynn and Bosco,43.002548,-92.952632
